Case Number,Date/Time,Created Time,Category,Subject,Corporate Name,Mode of Payment,Resolution
72619887,12/21/2024,02:52 pm,Pine Gateway Query Related,Fw: Amount not credited in Books.,DAIRY COOPERATIVE MARKETING FEDERATION LTD,,Merchant required the transaction status and status has shared with the merchant.
72619905,12/21/2024,02:53 pm,Pine Gateway Query Related,Fw: Goa Branch Pine Labs Transaction status,DAIRY COOPERATIVE MARKETING FEDERATION LTD,,Merchant required the transaction status and status shared with the merchant.
72624138,12/21/2024,05:14 pm,Pine Gateway Query Related,PineLab -Payment not Update In Customer Account(MS Siddatari Entp. Sap Code-1026316),DAIRY COOPERATIVE MARKETING FEDERATION LTD,,Merchant required the transaction status and status shared with the merchant.
72625346,12/21/2024,06:23 pm,Pine Gateway Query Related,Fw: In process Transactions for dated 20/12/24,SERVICES PRIVATE LIMITED PAYOUT,,Merchant wants to know the below payout status and Allam Palli Hema Venkata Abhinav has shred the status with the requester.
72547273,12/18/2024,03:55 pm,Pine Gateway Complaint Related,Request for Settlement of Pending Transactions Beyond TAT Pine Instant Discount ( ICB ),Electronics Sales,,Team is already working on case ID: 72378072
72638734,12/23/2024,10:51 am,Pine Gateway Query Related,Confirmation of Payment- CUST615249,EMART LLP PG,UPI,Transaction ID not received for refund
73799064,2/5/2025,05:44 pm,Pine Gateway Complaint Related,PineLabs<> Inquiry Regarding Active Card Bin <> MID '310240',TECH SIGMA TECHNOLOGIES PRIVATE LIMITED PG,,Card bin Active or not
73892313,2/8/2025,12:44 pm,Pine Gateway Complaint Related,RE: Bank tie ups X Pine lab,INNOVATIONS PRIVATE LIMITED_7010,Cards,Resolved by analysis
72639251,12/23/2024,11:15 am,Pine Gateway Query Related,Re: Payment Stuck-up in Pine Lab Payment Gateway - North Kolkata FPO,DAIRY COOPERATIVE MARKETING FEDERATION LTD,,"transaction status issue, shared the status"
72653112,12/23/2024,03:10 pm,Pine Gateway Query Related,Payment failure,TECHVERSE TECHNOLOGIES PRIVATE LIM_6874,,"Payment issue , park to plural tech support"
72654326,12/23/2024,03:43 pm,Pine Gateway Query Related,Order status of merchant,internal,,Status shared
72672895,12/24/2024,11:07 am,Pine Gateway Query Related,Payout not working,TAX CONSULTANCY SERVICES,,Information shared to the merchant that your payout is pending by the bank due to suspicious credits to their bank account.
73949548,2/10/2025,05:11 pm,Pine Gateway Complaint Related,Request to Activate UPI Collection for Yeppe,Unit Management Private Limited_6974,,MID has been disabled by the Risk and same has been informed to the merchant by the aamir.
73994482,2/12/2025,12:47 pm,Pine Gateway Complaint Related,Routing FK full swipe Via AXIS TID,Internal,,Routing logic change
72671946,12/24/2024,10:15 am,Pine Gateway Query Related,23-12-2024 Pending Transaction   Transaction count 01 | Plural,Tech Lab Private Limited,,Informed payment has been failed.
72671104,12/24/2024,09:33 am,Pine Gateway Query Related,Re: Fraudulent txns happened.--IVR fraud _ SOS!---464793608 NewTicket,Electronics India Private Limited PG,,No role PG support team as risk team need to recover the funds
74027818,2/13/2025,03:04 pm,Pine Gateway Complaint Related,Re: PineLabs EMI request Lot 61--DNYANADA,DEVELOPMENT FOUNDATION PG,,EMI issue on payment page
74027883,2/13/2025,03:06 pm,Pine Gateway Complaint Related,Re: FW: Pinelabs EMI request Lot 62-------28-01-2025...ARKAJAINUNIVERSITY,EDUCATIONAL AND CULTURAL TRUST EASEBUZZ,,EMI issue on payment page
74092654,2/16/2025,01:37 pm,Pine Gateway Complaint Related,Unable to process transaction,Merchant Drishleen_7017,,checkout error page
74113142,2/17/2025,03:31 pm,Pine Gateway Complaint Related,Query,MERCHANT SOMA AMZ PG,,Forwarded the concern to our sales team.
72741477,12/27/2024,02:31 pm,Pine Gateway Complaint Related,Request for Settlement of Pending Transactions Beyond TAT Pine Instant Discount ( ICB ) 483524097- 484579437-484531912,Electronics Sales,,ICB settlement is pending
72698200,12/25/2024,01:53 pm,Pine Gateway Query Related,24-12-2024 Pending Transaction   Transaction count 01 | Plural,Tech Lab Private Limited,,Merchant payout details are required and for the status we have raised to the venkata.
72725241,12/26/2024,06:15 pm,Pine Gateway Query Related,Fw: In process Transactions for dated 20/12/24 NewTicket,SERVICES PRIVATE LIMITED PAYOUT,,Merchant wants to know the below payout status and Allam Palli Hema Venkata Abhinav has shred the status with the requester.
72735098,12/27/2024,11:28 am,Pine Gateway Query Related,Cancelled txn Status,Web Solutions India Pvt Ltd PG,,Merchant required the transactions status and we have informed the merchant that these transactions are partially refunded.
72808117,12/30/2024,05:58 pm,Pine Gateway Request Related,Need the status of the Refund - Not credited || Late Auth Cases - 54251359 & 52120275,CAPITAL LIMITED PG,,Refund status required and as checked the below transactions are failed due to late auth and parking this case to the plural tech support with the MPR to change the status to success.
72736397,12/27/2024,12:17 pm,Pine Gateway Query Related,RE: Credit Amount not reflecting - Deeksha Enterprizes- Pine PG,MOBILITY LTD PG,,Credit amount is not reflecting in the merchant's account as checked the transaction is successful and same has informed to the merchant.
72029527,12/2/2024,09:00 am,Transaction Related Query,Refund Status Failure : Merchant ID-316825,Community Small Finance Bank,UPI,
72737063,12/27/2024,12:40 pm,Pine Gateway Query Related,Fw: Payment not yet updated in Party ledger,DAIRY COOPERATIVE MARKETING FEDERATION LTD,,"Transaction status required, and status has been shared with the merchant,"
72740817,12/27/2024,02:08 pm,Pine Gateway Query Related,CRM NO-62957891.// LOAN NO 464915892//,Electronics India Private Limited PG,,Refund UTR shared to Bank
72744042,12/27/2024,03:41 pm,Pine Gateway Query Related,338631 / Trip Born - Convenience fees,Green Technologies Private Limited_001S400000GxaLcIAJ,,please provide a single value for NB and specify the networks where the DC transaction fee should be applied.
74169024,2/19/2025,09:12 am,Pine Gateway Complaint Related,Need to check 400 error response from Pinelabs when call API,APPLIANCES INDIA PRIVATE LIMITED,,"EMI mode issue, park to plural tech"
74177675,2/19/2025,01:12 pm,Pine Gateway Complaint Related,Different Emi_cashback_type in S2S and Status query,Mega Retail Limited- Digital Store,,EMI cashback type issue
72175731,12/5/2024,03:24 pm,Transaction Related Query,Fwd: Re: EMT142358963-6545338 -NCH_1,TRAVEL PLANNERS LIMITED - PG,,
72176979,12/5/2024,03:51 pm,Transaction Related Query,Merchant Unique Transaction ID required,TRAVEL PLANNERS LIMITED - PG,,
72750553,12/27/2024,07:17 pm,Pine Gateway Query Related,RE: Adequacy Balance Api Request Rejected by bank,SERVICES PRIVATE LIMITED PAYOUT,,"We have already informed the merchant about the status on case id 72725241, hence closing this case as duplicate."
72750438,12/27/2024,07:07 pm,Pine Gateway Query Related,Transaction status,Pay By Link,,RPT has been shared with the team
72750758,12/27/2024,07:27 pm,Pine Gateway Query Related,Refund delayed,PAY BY LINK,,"Kindly find attached Txn held on 20th Dec & showing txn cancelled but customer does not get refund till now, Pls confirm its online status."
74187170,2/19/2025,04:31 pm,Pine Gateway Complaint Related,Consecutive failures for card transactions <> indiahikes,Trekking Private Limited_001S400000JgHwkIAF,Cards,"credit card transactions for merchant ""indiahikes"" are failing consecutively while UPI transactions are working."
72560915,12/19/2024,09:55 am,Transaction Related Query,Re: Request for Closing Balance Confirmation For Pinelab,TECHARRAY NETWORK PVT LTD PG,,Update given to merchant
72570656,12/19/2024,02:47 pm,Transaction Related Query,Re: Request for Closing Balance Confirmation For Pinelab_1,TechArray Network Pvt Ltd,,Update given to merchant
72757137,12/28/2024,11:15 am,Pine Gateway Query Related,Fw: Payment Issue,DAIRY COOPERATIVE MARKETING FEDERATION LTD,,"Amul case , share to the concern yogesh"
72760846,12/28/2024,01:52 pm,Pine Gateway Query Related,PAYMENT OF RS 75000 DONE BUT NOT CREDITED,DAIRY COOPERATIVE MARKETING FEDERATION LTD,,Transation is processed and settled
74204348,2/20/2025,11:40 am,Pine Gateway Complaint Related,RE: CC Regalia credit card not working - 26995 WONDER ASIA TOUR AND TRAVELS,Travel Booking Company Private Limited_6985,,Transaction getting failed
72759517,12/28/2024,12:43 pm,Pine Gateway Query Related,BillDesk | PG Transactions Issue | Dec-24,RETAIL WORLD PVT LTD,,Beneficiary Details shared
72734564,12/27/2024,10:48 am,Settlement Amount Related Query,Risk hold details required 26Dec 9am,NET SOLUTION PRIVATE LIMITED_6981,,Transactions status given to merchant
72734587,12/27/2024,10:51 am,Settlement Amount Related Query,Risk hold details required 27Dec 9am,NET SOLUTION PRIVATE LIMITED_6981,,Transactions status given to merchant
72734533,12/27/2024,10:45 am,Settlement Amount Related Query,Risk hold details required,NET SOLUTION PRIVATE LIMITED_6981,,Transactions status given to merchant
74204220,2/20/2025,11:36 am,Pine Gateway Complaint Related,Acceptance of Foreign payments,Adventure Luxuries India Pvt Ltd,,Payment mode issue
72806865,12/30/2024,05:21 pm,Transaction Related Query,Re: Request for Closing Balance Confirmation For Pinelab_1,TechArray Network Pvt Ltd,,Update given to merchant
72803794,12/30/2024,04:03 pm,Pine Gateway Query Related,Transaction issue : txn63871169175996210237608978,FINPAY LLP PAYOUT,,Merchant facing issue in payout processing and raising the sane to the Venkat and team.
72808416,12/30/2024,06:10 pm,Pine Gateway Query Related,CRED- Pinelabs: refund status - 30th Dec,Innovate Paytech solution Private LTD Education,,Merchant required the refund status and as checked the refund not processed for these transactions and transactions are in captured stage.
72816712,12/31/2024,10:24 am,Pine Gateway Query Related,RE[2]: Fw: Payment Issue,DAIRY COOPERATIVE MARKETING FEDERATION LTD,,"Amul case , share to the concern Yogesh team."
72851759,1/1/2025,12:14 pm,Settlement Amount Related Query,Requisition Pine Labs Report,EDUTECH PRIVATE LIMITED,,"Merchant required the settlement report and report has shared with the merchant and for the pending settlement, we are raising to the CCM support."
72821997,12/31/2024,12:58 pm,Pine Gateway Query Related,Pine Lab Payout Transaction Status 30th Dec 2024,FINANCE SERVICES PVT LTD PG,,Transaction status required of the below payout transactions and raised to the Venkata and team for the status.
72860333,1/2/2025,10:34 am,Settlement Amount Related Query,RE: DC EMI - HDFC NON Credit to Other Merchant  April '24 to Nov'24 NewTicket,MOBILE STORE PRIVATE LIMITED,,Transactions belongs to the offline hence parked the case to the correct bucket
72826458,12/31/2024,01:29 pm,Pine Gateway Query Related,Txns not found_Oct'24,Multiple Merchants,,Transaction status required and settlement shared.
72831676,12/31/2024,02:21 pm,Pine Gateway Query Related,RE: Transaction Not Found,PAY BY LINK,,
72869552,1/2/2025,04:20 pm,Pine Gateway Complaint Related,RE: ** PROBLEM Service Alert: INTAWPGTDB147/H:\ Drive Space is CRITICAL **,Internal,,Server Related
72868578,1/2/2025,03:42 pm,Transaction Related Query,FW: Document from Devil,Education Semester Fee,,
72040483,12/2/2024,02:37 pm,Pine Gateway Query Related,FW: RE[3]: Fw[3]: Re[3]: PayU Payment,DAIRY COOPERATIVE MARKETING FEDERATION,NET BANKING,
72048798,12/2/2024,05:32 pm,Pine Gateway Query Related,Re: Payment regarding,Electronics Commerce Private Limited,EMI,
72875846,1/2/2025,07:39 pm,Pine Gateway Request Related,Re: Request to Configure Payment Webhook,Marketplace Private Limited_7015,,webhook configuration is done
72126817,12/4/2024,01:08 pm,Pine Gateway Query Related,Confirmation on Payment Failed Orders_ 03.12.2024,Electronics India Private Limited PG,Cards,
74219408,2/20/2025,04:14 pm,Pine Gateway Complaint Related,Urgent - Issue with DQR generation - KUWSSB,WATER BOARD BANGALORE_6972,,Merchant is facing the issue in payment page.
74245787,2/21/2025,04:50 pm,Pine Gateway Complaint Related,Yatra UPI rates NewTicket,Travel Online limited_001S400000Gw0hpIAB,,UPI is not reflecting on check out page
72164695,12/5/2024,01:18 pm,Pine Gateway Query Related,Need refund status || -399: Late Auth Transaction || 454359206 - 13th Nov.,CAPITAL LIMITED PG,,
74248101,2/21/2025,06:01 pm,Pine Gateway Complaint Related,Pinelab gateway issues,Electronics international limited,UPI,UPI payment mode issue.
72186975,12/5/2024,05:35 pm,Pine Gateway Query Related,Pinelabs SR Failure reasons- Nov 2024,DIGITAL COMMERCE LTD,EMI,Closed
72204995,12/6/2024,09:54 am,Pine Gateway Query Related,Re: ERROR IN BILLING,Electronics Commerce Private Limited,,
74286074,2/24/2025,10:04 am,Pine Gateway Complaint Related,RE: Error in payment gateway,Engineering College PG,,Merchant is facing payment issue and required the call from our side.
72205014,12/6/2024,09:54 am,Pine Gateway Query Related,Re: ERROR IN BILLING,Electronics Commerce Private Limited,,
72924565,1/5/2025,04:02 pm,PG-Databases Changes,Urgent Assistance Required: Payments Captured but Orders Not Reflecting,Tech Technologies Pvt Ltd,,Resolved by analysis
74291934,2/24/2025,01:35 pm,Pine Gateway Complaint Related,Payment Modes available with Pinelabs,Payment Gateway,,Merchant required the payment modes available with us.
74299087,2/24/2025,04:18 pm,Pine Gateway Complaint Related,Axis bank not working !!,Financial Port Mangrs Association Fintech B2B PG,,Net banking transactions getting failed.
72213960,12/6/2024,02:39 pm,Pine Gateway Query Related,"Transactions failed with pg response ""SUCCESS""- Pinelabs",DIGITAL COMMERCE LTD,,Transaction is showing failure and pg responses showing successful and in mcui transaction is showing initiated.
72214418,12/6/2024,02:48 pm,Pine Gateway Query Related,RE: ORDER_ 32001209681  & ORDER_32001259566,APPLIANCES INDIA PRIVATE LIMITED,Cards,
74428370,2/27/2025,10:12 am,Pine Gateway Complaint Related,UPI CC PRICING | PDRS Multitrade,,,
74436892,2/27/2025,01:18 pm,Pine Gateway Complaint Related,HDFC_DC EMI_Fee to be created_27 Feb 2025,State Technology Services Limited_001S400000HnBJjIAN,,
72221460,12/6/2024,04:14 pm,Pine Gateway Query Related,Re: Delivery Status Notification (Failure),cloud retail solutions private limited_6938,,"This issue discussed with alfishan for the case 2 , BAU-111500"
72241946,12/7/2024,08:00 am,Pine Gateway Query Related,Pine Labs Email Security | Quarantine Messages | 12/07/2024 08:00:00 UTC 5:30 for pg.keymerchants@pinelabs.com,Tech Solutions Pvt Ltd PG Appliances,,"Automated Mail, no action required from PG team."
74443830,2/27/2025,03:08 pm,Pine Gateway Complaint Related,PRODUCTION - Plural Payment Initiation Issue,Prepaid Ocean Services Limited_6924,,Merchant is facing payment mode issue and raised to the tech team.
74446041,2/27/2025,03:39 pm,Pine Gateway Complaint Related,We are not getting the success callback | Tramo | Plural,Tech Lab Private Limited,,Callback response issue resolved.
72269797,12/7/2024,06:58 pm,Pine Gateway Query Related,Re: TXN NOT SETTELD PG( PINELABB ),TRAVEL PLANNERS LIMITED_6964,Cards,Shared the transaction status d MPR with the merchant.
74459375,2/27/2025,06:40 pm,Pine Gateway Complaint Related,Re: Integration - BNew Mobiles,NEW Mobiles Private Limited_001S400000FwwRKIAZ,,Query regarding the test transaction and integration
72278738,12/8/2024,01:37 pm,Pine Gateway Query Related,Pinelabs SR Failure - 6th to 8th Dec'24,DIGITAL COMMERCE LTD,UPI,
72326612,12/9/2024,09:23 pm,Pine Gateway Query Related,capture the payment,PROPERTY TECHNOLOGIES SOLUTIONS PRIVATE LIMIT EDUCATION,,Resolved by analysis
72354634,12/10/2024,11:58 am,Pine Gateway Query Related,Unable to sync the status | Pinelab|,Innovate Paytech solution Private LTD Education,,"Merchant is unable to sync the status, share the logs  , parked to plural tech support"
72386000,12/11/2024,10:03 am,Pine Gateway Query Related,Send the detail of TID no 42407504,APPLIANCES INDIA PRIVATE LIMITED,,"Merchant wants to know the transaction status. and we are closing the case as duplicate, and we will share the updated status on ticket id 72385299."
72386383,12/11/2024,10:21 am,Pine Gateway Query Related,PINELABS URGENT TRANSACTION STATUS REQUIRED: 3049707323609910,Trading Broking Limited PG,,Resolved by anlysis
72387557,12/11/2024,11:28 am,Pine Gateway Query Related,Fwd: Re: EMT141875694 || Refund Confirmation|| Twitter Complaint-245359,TRAVEL PLANNERS LIMITED_6964,Cards,
